name,cat,hold_days,signals,wins,losses,wr,avg,med,max_g,max_l,avg_w,avg_l,pl
N22_d12_p3_v2.0,N22-V型反转,3,20,11,9,55.00000000000001,1.3776751120414246,1.4245014245014342,14.69740634005763,-12.468619246861913,5.534793721153343,-3.703247632428697,1.494578345959399
N22_d18_p5_v1.8,N22-V型反转,3,80,44,36,55.00000000000001,1.5621162578469774,1.038062283737018,26.364572605561264,-15.692821368948252,6.338815745103739,-4.276072004355731,1.4823921904605062
N22_d20_p6_v1.8,N22-V型反转,3,91,50,41,54.94505494505495,1.5892528305271227,0.6968641114982521,26.702076291646538,-15.692821368948252,6.171231693670233,-3.998526270866914,1.5433765531649886
N1_d40_15_d60_25_p3_v1.5,N1-双底放量反转,3,182,100,82,54.94505494505495,1.1606317768572485,0.5336179295624355,26.54545454545454,-12.468619246861913,5.099019354196546,-3.6422799028248227,1.3999526368750321
N22_d18_p5_v1.5,N22-V型反转,3,102,56,46,54.90196078431373,1.5010757125344898,1.038062283737018,26.364572605561264,-15.692821368948252,6.117362821586866,-4.118752072398837,1.485246675220245
M2_d15_p5_v1.8,M2-主升底部反转,3,146,80,66,54.794520547945204,1.4439072524570205,0.8042895442359255,26.54545454545454,-15.692821368948252,5.888563715591025,-3.9435551270993523,1.493211968846574
N22_d18_p6_v1.5,N22-V型反转,3,95,52,43,54.736842105263165,1.4080833128803618,0.6968641114982521,26.364572605561264,-15.692821368948252,6.024976585877524,-4.175136459116207,1.4430609980955909
N22_d18_p4_v1.5,N22-V型反转,3,117,64,53,54.700854700854705,1.427522255234493,0.8810572687224738,26.364572605561264,-15.692821368948252,6.161047582358559,-4.288432856764379,1.4366664439296053
N22_d12_p3_v1.3,N22-V型反转,3,33,18,15,54.54545454545454,2.1681000351996667,0.6968641114982521,25.370370370370352,-12.468619246861913,6.7913535510914755,-3.379804183870503,2.009392610229305
N22_d20_p4_v2.0,N22-V型反转,3,90,49,41,54.44444444444444,1.5544379800230812,0.6968641114982521,26.702076291646538,-15.692821368948252,6.213965290264262,-4.014265390752964,1.5479707207646018
N22_d20_p5_v1.3,N22-V型反转,3,147,80,67,54.421768707483,2.1174674943124665,0.6960556844547661,28.441558441558445,-15.692821368948252,7.019553120524226,-3.7357690742985925,1.8790115183557428
N22_d18_p4_v1.3,N22-V型反转,3,136,74,62,54.41176470588235,1.8472845374592983,0.6968641114982521,26.454445664105375,-15.692821368948252,6.83402715493222,-4.104634070492254,1.664954058648312
N22_d18_p6_v1.2,N22-V型反转,3,116,63,53,54.310344827586206,1.7340693006465178,0.6960556844547661,26.454445664105375,-15.692821368948252,6.574777096069733,-4.019979588252777,1.6355249950230117
N22_d20_p6_v1.2,N22-V型反转,3,140,76,64,54.285714285714285,2.07031854633795,0.6960556844547661,28.441558441558445,-15.692821368948252,6.979734759349959,-3.759613206613815,1.8565034155831213
N22_d20_p5_v1.5,N22-V型反转,3,129,70,59,54.263565891472865,1.6030843718609067,0.6968641114982521,26.702076291646538,-15.692821368948252,6.149511375354164,-3.790981564487025,1.62214225280367
N22_d18_p5_v1.3,N22-V型反转,3,118,64,54,54.23728813559322,1.7645122763636907,0.6960556844547661,26.454445664105375,-15.692821368948252,6.629744681477081,-4.001689092659588,1.656736574972356
N22_d18_p6_v2.5,N22-V型反转,3,48,26,22,54.166666666666664,1.1044558193242924,0.27700831024930483,26.364572605561264,-15.692821368948252,6.071238945816873,-4.765378784712396,1.2740307161507813
N22_d18_p2_v1.2,N22-V型反转,3,218,118,100,54.12844036697248,1.185583606699522,0.4672897196261516,26.454445664105375,-15.692821368948252,5.617403381186009,-4.0439637271945355,1.389083523032249
N22_d20_p4_v1.3,N22-V型反转,3,170,92,78,54.11764705882353,2.087196766976036,0.6968641114982521,28.441558441558445,-15.692821368948252,7.135600931789526,-3.867331222291157,1.8450969212722665
N22_d20_p5_v2.0,N22-V型反转,3,85,46,39,54.11764705882353,1.4002627532352256,0.4545454545454408,26.702076291646538,-15.692821368948252,6.110763910270049,-4.155712970446875,1.4704489828162848
M2_d20_p4_v1.8,M2-主升底部反转,3,353,191,162,54.107648725212464,1.5647692123694534,0.4842615012106366,32.085561497326196,-16.812227074235807,5.908970558939201,-3.557097807351668,1.6611774201785445
N22_d18_p6_v1.8,N22-V型反转,3,74,40,34,54.054054054054056,1.4079002527499844,0.6968641114982521,26.364572605561264,-15.692821368948252,6.240858931033283,-4.277933486406836,1.4588489865173586
N22_d20_p4_v1.5,N22-V型反转,3,148,80,68,54.054054054054056,1.5427754434819876,0.7046223224351778,26.702076291646538,-15.692821368948252,6.196215122114022,-3.931859472555699,1.5758994352070517
N22_d18_p5_v2.5,N22-V型反转,3,52,28,24,53.84615384615385,1.1541725430295957,0.27700831024930483,26.364572605561264,-15.692821368948252,6.190862825720912,-4.721966120110273,1.3110773496139223
N22_d20_p6_v1.5,N22-V型反转,3,117,63,54,53.84615384615385,1.4794304322604541,0.519987000324984,26.702076291646538,-15.692821368948252,6.034611989878682,-3.834948051627479,1.5735837640141455
N22_d20_p6_v2.0,N22-V型反转,3,78,42,36,53.84615384615385,1.3511431610353792,0.4545454545454408,26.702076291646538,-15.692821368948252,6.089800290425636,-4.1772901565865865,1.4578351184974496
N22_d20_p6_v1.3,N22-V型反转,3,134,72,62,53.73134328358209,2.0599737366499764,0.519987000324984,28.441558441558445,-15.692821368948252,7.07989293294794,-3.7696098461476626,1.8781500531635145
N22_d20_p3_v1.2,N22-V型反转,3,218,117,101,53.669724770642205,1.6587443386228606,0.3678724708767733,28.441558441558445,-15.692821368948252,6.490359218645529,-3.938274878829146,1.6480208767385787
N22_d18_p6_v1.3,N22-V型反转,3,110,59,51,53.63636363636364,1.7031265736252723,0.519987000324984,26.454445664105375,-15.692821368948252,6.669549262949967,-4.042342812064081,1.6499217342589492
N22_d20_p2_v1.8,N22-V型反转,3,138,74,64,53.62318840579711,1.3382253435914777,0.7046223224351778,26.702076291646538,-15.692821368948252,5.986818128935766,-4.036710064462856,1.483093418484689
N22_d20_p6_v2.5,N22-V型反转,3,56,30,26,53.57142857142857,1.325365187097241,0.27700831024930483,26.702076291646538,-15.692821368948252,6.39093552410006,-4.519523663290627,1.4140728094887047
N22_d20_p2_v1.2,N22-V型反转,3,273,146,127,53.47985347985348,1.313379677216891,0.4545454545454408,28.441558441558445,-15.692821368948252,5.926422726019853,-3.989803670225883,1.485392068348147
N22_d18_p2_v1.5,N22-V型反转,3,159,85,74,53.459119496855344,1.1328560623007902,0.519987000324984,26.364572605561264,-15.692821368948252,5.626846582667006,-4.029160075957702,1.3965309088221185
N22_d12_p3_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704
N22_d12_p4_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704
N22_d12_p5_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704
N22_d12_p6_v2.5,N22-V型反转,3,15,8,7,53.333333333333336,0.3467125845616437,0.6968641114982521,14.69740634005763,-12.468619246861913,4.561748664571295,-4.470471506877957,1.0204177920724704
N22_d20_p5_v2.5,N22-V型反转,3,62,33,29,53.2258064516129,1.2956382584149957,0.27700831024930483,26.702076291646538,-15.692821368948252,6.349319620533244,-4.455102601926457,1.4251792131089633
N22_d18_p2_v1.3,N22-V型反转,3,195,103,92,52.820512820512825,1.2226968933435425,0.27700831024930483,26.454445664105375,-15.692821368948252,5.864480460673266,-3.974082535297346,1.4756815965913195
N22_d20_p3_v1.8,N22-V型反转,3,125,66,59,52.800000000000004,1.4262772482087236,0.4545454545454408,26.702076291646538,-15.692821368948252,6.329956863790617,-4.059194864137124,1.55941192173739
N22_d20_p2_v2.0,N22-V型反转,3,112,59,53,52.67857142857143,1.2057923851607895,0.4545454545454408,26.702076291646538,-15.692821368948252,6.0396699304241706,-4.1753165803210885,1.4465178422374168
N22_d18_p3_v1.3,N22-V型反转,3,158,83,75,52.53164556962025,1.5398369020906588,0.2683663200268471,26.454445664105375,-15.692821368948252,6.426649287255587,-3.8682354708251965,1.661390402866197
N22_d18_p2_v1.8,N22-V型反转,3,105,55,50,52.38095238095239,1.3387081854411302,0.27700831024930483,26.364572605561264,-15.692821368948252,6.091593064543261,-3.8894651815712136,1.5661775540261968
N22_d18_p6_v2.0,N22-V型反转,3,63,33,30,52.38095238095239,1.037429481614913,0.2683663200268471,26.364572605561264,-15.692821368948252,5.989901611416635,-4.410289861166982,1.3581650639696687
N22_d18_p5_v2.0,N22-V型反转,3,67,35,32,52.23880597014925,1.080017167936007,0.2683663200268471,26.364572605561264,-15.692821368948252,6.0902485630198795,-4.399923420436978,1.3841714914245091
M2_d18_p4_v1.5,M2-主升底部反转,3,324,169,155,52.160493827160494,1.2654573952907189,0.4545454545454408,32.085561497326196,-15.692821368948252,5.783383090568583,-3.660539007947725,1.5799266386758235
N22_d18_p3_v1.8,N22-V型反转,3,96,50,46,52.083333333333336,1.4764365134461792,0.27700831024930483,26.364572605561264,-15.692821368948252,6.372351594314275,-3.84521031358436,1.6572179606930808
N22_d20_p2_v1.5,N22-V型反转,3,206,107,99,51.94174757281553,1.0518322306398473,0.4545454545454408,26.702076291646538,-15.692821368948252,5.679185431330259,-3.9494485014194876,1.4379692327394773
N22_d18_p3_v1.5,N22-V型反转,3,129,67,62,51.93798449612403,1.2333219189104374,0.2683663200268471,26.364572605561264,-15.692821368948252,6.1158032947217835,-4.042907954950211,1.5127238519574706
N5_v1.8_p2,N5-均线粘合突破,3,1085,563,522,51.88940092165899,1.1328796896261486,0.4436860068259385,38.78453038674032,-17.037037037037038,6.130656056072982,-4.257442330123972,1.4399856958002446
N22_d18_p4_v2.5,N22-V型反转,3,54,28,26,51.85185185185185,1.064905501186955,0.2683663200268471,26.364572605561264,-15.692821368948252,6.190862825720912,-4.455356232926538,1.3895326214250645
N5_v1.5_p3,N5-均线粘合突破,3,1281,664,617,51.83450429352069,1.0573123749373017,0.3472222222222099,38.78453038674032,-17.037037037037038,6.0775029912128415,-4.345291464944312,1.3986410440457597
N22_d20_p2_v1.3,N22-V型反转,3,247,128,119,51.821862348178136,1.3104655701355583,0.2683663200268471,28.441558441558445,-15.692821368948252,6.184447519297439,-3.932136862576383,1.5727955906512663
N22_d18_p3_v2.5,N22-V型反转,3,56,29,27,51.78571428571429,1.1793261240434425,0.2683663200268471,26.364572605561264,-15.692821368948252,6.378752939087788,-4.405243418041225,1.4479910265490112
N9_g20_v1.3,N9-跳空不补,3,540,279,261,51.66666666666667,1.2398228589072482,0.5145797598627766,38.78453038674032,-22.43478260869566,7.590282453740309,-5.54859946660395,1.367963663519937
N22_d20_p4_v2.5,N22-V型反转,3,64,33,31,51.5625,1.2158983882544738,0.2683663200268471,26.702076291646538,-15.692821368948252,6.349319620533244,-4.248711310622927,1.494410694522414
N22_d20_p3_v2.0,N22-V型反转,3,101,52,49,51.48514851485149,1.28722662239536,0.2683663200268471,26.702076291646538,-15.692821368948252,6.40438565020673,-4.143227856098339,1.5457478740350317
N22_d18_p4_v2.0,N22-V型反转,3,70,36,34,51.42857142857142,1.1391649742364092,0.2683663200268471,26.364572605561264,-15.692821368948252,6.195865911777093,-4.2149889596301975,1.4699601757250365
N11_d6_b18_p3,N11-地量倍量,3,508,261,247,51.37795275590551,0.924645003467668,0.4391743522178304,37.271214642262905,-23.821449616971123,6.978873504285164,-5.4727381492180305,1.275206909960115
N22_d20_p3_v1.3,N22-V型反转,3,201,103,98,51.243781094527364,1.584963953534331,0.12170385395537942,28.441558441558445,-15.692821368948252,6.806536364818511,-3.9030152134276155,1.743917456791318
N9_g30_v1.5,N9-跳空不补,3,297,152,145,51.178451178451176,1.0491019677567082,0.2272727272727204,32.49400479616307,-22.43478260869566,7.7258558929771395,-5.949978009026081,1.2984679743785712
N1_d40_12_d60_18_p2_v2.0,N1-双底放量反转,3,43,22,21,51.162790697674424,1.2464343663914788,0.6968641114982521,20.890410958904116,-12.468619246861913,5.824292846837506,-3.549417375028168,1.6409151788725
N5_v1.3_p2,N5-均线粘合突破,3,1704,871,833,51.1150234741784,1.062630318600668,0.20366598778003286,38.78453038674032,-17.037037037037038,6.164376358252945,-4.27184843354476,1.4430231910493543
N36_cd2_p4_v1.8,N36-连续下跌反弹,3,564,288,276,51.06382978723404,0.9672740378348331,0.27700831024930483,29.210342417889578,-16.812227074235807,5.663599832473083,-3.9332398348311624,1.4399324908485267
N11_d4_b25_p1,N11-地量倍量,3,100,51,49,51.0,1.9883145669786817,1.082055906221835,30.839694656488547,-23.821449616971123,10.569221877568857,-6.942833858329462,1.5223210137584875
N24_y0.7_vb1.5_p2,N24-涨停缩量再放,3,820,418,402,50.97560975609756,0.8733176253118148,0.33003300330034513,30.839694656488547,-26.144269498352244,6.886863015164964,-5.3795728546847466,1.2801877028522086
N36_cd1_p4_v1.8,N36-连续下跌反弹,3,685,348,337,50.802919708029194,0.985520850003661,0.23364485981309802,32.085561497326196,-17.02247191011236,5.807657017704131,-3.9940144210935613,1.4540901472543994
N36_cd1_p5_v1.8,N36-连续下跌反弹,3,626,317,309,50.638977635782744,0.9502712832924338,0.1828153564899626,32.085561497326196,-17.02247191011236,5.8552649736995415,-4.081712535021652,1.4345118436098983
N27_g1-4_v1.8,N27-涨停接力,3,324,164,160,50.617283950617285,0.5887156507810514,0.08859357696566761,35.11538461538461,-25.39393939393939,6.981427574432401,-5.963814070961582,1.1706313260880623
N35_d5_r3_v1.8,N35-急跌反弹,3,81,41,40,50.617283950617285,-0.9285071793477644,0.09950248756218638,35.20833333333335,-23.118279569892476,6.523212718208794,-8.566520074343245,0.761477549996741
N36_cd1_p5_v1.5,N36-连续下跌反弹,3,724,366,358,50.552486187845304,0.9865292234070724,0.12360939431397266,37.271214642262905,-17.02247191011236,5.909334256210174,-4.046282625771517,1.4604353681506426
N36_cd3_p4_v1.5,N36-连续下跌反弹,3,406,205,201,50.49261083743842,0.621277982901921,0.11123470522802492,37.271214642262905,-12.74203622735791,5.069088913849832,-3.915046598413117,1.294771029265522
N36_cd3_p2_v1.5,N36-连续下跌反弹,3,523,264,259,50.47801147227533,0.5868943261266563,0.07604562737641984,37.271214642262905,-13.549999999999995,4.99273416548512,-3.904000336385445,1.278876469080351
N36_cd1_p4_v1.5,N36-连续下跌反弹,3,809,408,401,50.43263288009888,0.9802358311473428,0.11123470522802492,37.271214642262905,-17.02247191011236,5.864287761351834,-3.989073863424804,1.4700875346331823
