name,cat,hold_days,signals,wins,losses,wr,avg,avg_w,avg_l,pl
N22_d15_p6_v2.0,N22-V型反转,3,42,24,18,57.14285714285714,1.0863513597661436,4.342110556005092,-3.2546609018857873,1.3341207231417638
N22_d18_p2_v1.2,N22-V型反转,3,217,116,101,53.45622119815668,1.171509523020291,5.401622187975342,-3.686837696136005,1.46510984023965
N22_d18_p2_v1.3,N22-V型反转,3,194,102,92,52.57731958762887,1.253057708270461,5.594121217887269,-3.559860530652522,1.5714439286928656
N22_d18_p2_v1.5,N22-V型反转,3,158,86,72,54.43037974683544,1.1319690157484794,5.219006983438725,-3.7497707789926458,1.3918202714355734
N22_d18_p2_v1.8,N22-V型反转,3,104,57,47,54.807692307692314,1.379104140776909,5.537024339493522,-3.663479930007066,1.5114111296585817
N22_d18_p2_v2.0,N22-V型反转,3,83,43,40,51.80722891566265,0.9217240510635387,5.383747070470788,-3.874950694799255,1.389371760961128
N22_d18_p3_v1.2,N22-V型反转,3,173,95,78,54.91329479768786,1.5189551403696302,5.794534615022534,-3.6884813992717285,1.570981113302248
N22_d18_p3_v1.3,N22-V型反转,3,157,83,74,52.86624203821656,1.4904115680667105,5.995361482217573,-3.562437659967364,1.6829379358942937
N22_d18_p3_v1.5,N22-V型反转,3,128,68,60,53.125,1.1704258065630853,5.550761815850756,-3.7939550039629415,1.463054203345258
N22_d18_p3_v1.8,N22-V型反转,3,95,52,43,54.736842105263165,1.4506145080903883,5.654650647413074,-3.6333361720207673,1.5563246503194073
N22_d18_p3_v2.0,N22-V型反转,3,75,38,37,50.66666666666667,0.9395730293252718,5.524541324857714,-3.7693133282485873,1.465662534195504
N22_d18_p4_v1.2,N22-V型反转,3,147,82,65,55.78231292517006,1.8393752973189939,6.304050551447257,-3.792984254042814,1.6620291910592515
N22_d18_p4_v1.3,N22-V型反转,3,135,73,62,54.074074074074076,1.7546801216752275,6.407061201603248,-3.7231234079174436,1.7208833819416922
N22_d18_p4_v1.5,N22-V型反转,3,116,64,52,55.172413793103445,1.3450862060430702,5.621787094885122,-3.918545657147147,1.434661628768159
N22_d18_p4_v1.8,N22-V型反转,3,85,49,36,57.647058823529406,1.6602356759218873,5.641324622202015,-3.75846872318162,1.5009635672653727
N22_d18_p4_v2.0,N22-V型反转,3,69,37,32,53.62318840579711,1.1033197521669207,5.359267411654942,-3.817619729116104,1.403824317749892
N22_d18_p5_v1.2,N22-V型反转,3,124,67,57,54.03225806451613,1.6263306263774695,6.147163784104777,-3.687631155512525,1.6669681768241849
N22_d18_p5_v1.3,N22-V型反转,3,117,62,55,52.991452991452995,1.5688747611166698,6.227879025027401,-3.683093681837247,1.6909369033265351
N22_d18_p5_v1.5,N22-V型反转,3,101,55,46,54.45544554455446,1.3050930477734877,5.597945972648679,-3.827665884142503,1.462495981125261
N22_d18_p5_v1.8,N22-V型反转,3,79,44,35,55.69620253164557,1.5167449144582983,5.721315722006122,-3.7690012436018225,1.5179925269906736
N22_d18_p5_v2.0,N22-V型反转,3,66,35,31,53.03030303030303,1.0490578674764108,5.3717662879052535,-3.831419381394863,1.4020303582505795
N22_d18_p6_v1.2,N22-V型反转,3,115,60,55,52.17391304347826,1.470890312259918,6.252576407351537,-3.745494518749121,1.6693593799303446
N22_d18_p6_v1.3,N22-V型反转,3,109,56,53,51.37614678899083,1.4318317315111082,6.3294113196919115,-3.742969342793138,1.6910134013998304
N22_d18_p6_v1.5,N22-V型反转,3,94,50,44,53.191489361702125,1.1260896496429211,5.55464560807955,-3.9063603031259735,1.4219491232374482
N22_d18_p6_v1.8,N22-V型反转,3,73,39,34,53.42465753424658,1.2849586940882378,5.681619068629986,-3.758269382592002,1.5117647220677641
N22_d18_p6_v2.0,N22-V型反转,3,62,32,30,51.61290322580645,0.9193313660316983,5.363708156227198,-3.8213372101768353,1.4036207382962125
S2_d10_p2_v1.3,S2-底部放量反转,3,16,11,5,68.75,2.653955725371584,5.298123879249764,-3.163214213160413,1.6749178279508083
S2_d15_p2_v1.3,S2-底部放量反转,3,289,149,140,51.55709342560554,0.6704808598640793,4.61757581467402,-3.530355913469357,1.3079632557886292
S2_d15_p2_v1.5,S2-底部放量反转,3,244,131,113,53.68852459016394,0.8424727922050907,4.776529555856963,-3.7182478807010604,1.2846183764801522
S2_d15_p2_v1.8,S2-底部放量反转,3,187,103,84,55.080213903743314,1.112704461393376,4.943486022702231,-3.584563405449625,1.3791040814584647
S2_d15_p2_v2.0,S2-底部放量反转,3,156,86,70,55.12820512820513,1.0031945961556417,4.777447170204408,-3.6337442805328437,1.3147450126853326
S2_d15_p2_v2.5,S2-底部放量反转,3,115,64,51,55.65217391304348,1.0102501341443042,4.771314130089907,-3.7095164490031185,1.2862361430887124
S2_d15_p3_v1.3,S2-底部放量反转,3,241,124,117,51.45228215767634,0.7270210835810816,4.796250063206636,-3.5856660401246327,1.3376176167928693
S2_d15_p3_v1.5,S2-底部放量反转,3,209,112,97,53.588516746411486,0.8270675077604149,4.857765213633525,-3.826933967062142,1.2693621722882067
S2_d15_p3_v1.8,S2-底部放量反转,3,170,94,76,55.294117647058826,1.0748140698367394,4.965620330007629,-3.737498936164099,1.328594446398421
S2_d15_p3_v2.0,S2-底部放量反转,3,141,77,64,54.60992907801418,0.9174031030377465,4.785061134025538,-3.735872965494439,1.2808415002923526
S2_d15_p3_v2.5,S2-底部放量反转,3,104,58,46,55.769230769230774,0.9287557620416661,4.68706749123111,-3.8099851138928504,1.2302062478249687
S2_d15_p4_v1.3,S2-底部放量反转,3,206,107,99,51.94174757281553,0.8136800740770223,5.035695313611095,-3.7495081141062676,1.3430282480696545
S2_d15_p4_v1.5,S2-底部放量反转,3,186,101,85,54.3010752688172,0.8972340804303813,4.979255057906855,-3.9531673163357794,1.2595609189954964
S2_d15_p4_v1.8,S2-底部放量反转,3,157,86,71,54.77707006369427,1.0530890411615945,5.058912965235951,-3.7990357119425573,1.3316308002404067
S2_d15_p4_v2.0,S2-底部放量反转,3,131,71,60,54.19847328244275,0.896890096568155,4.8559167442467945,-3.7879581031849026,1.281935177731759
S2_d15_p4_v2.5,S2-底部放量反转,3,97,53,44,54.63917525773196,0.850616565765569,4.7352246449519235,-3.8285704387089052,1.23681272703677
S2_d15_p5_v1.3,S2-底部放量反转,3,189,100,89,52.910052910052904,0.8265069367934474,4.958423233620386,-3.816095643910979,1.2993445909910886
S2_d15_p5_v1.5,S2-底部放量反转,3,174,95,79,54.59770114942529,1.0052581200102935,5.108400589732779,-3.928900546111685,1.300211224432344
S2_d15_p5_v1.8,S2-底部放量反转,3,152,83,69,54.60526315789473,1.0394826021193684,5.112693509684365,-3.8601768953863558,1.3244712996948416
S2_d15_p5_v2.0,S2-底部放量反转,3,130,70,60,53.84615384615385,0.8895953466505762,4.898926875080986,-3.7879581031849026,1.2932896145186992
S2_d15_p5_v2.5,S2-底部放量反转,3,96,52,44,54.166666666666664,0.8402562426396543,4.790801896088433,-3.8285704387089052,1.2513291769823145
S2_d20_p2_v1.3,S2-底部放量反转,3,764,372,392,48.69109947643979,0.8280688557626735,5.436121626867257,-3.544879182122289,1.533513935900263
S2_d20_p2_v1.5,S2-底部放量反转,3,647,316,331,48.84080370942813,0.7556738502502445,5.324182106534201,-3.605802309827495,1.4765596250308342
S2_d20_p2_v1.8,S2-底部放量反转,3,519,258,261,49.71098265895954,0.7609810045796404,5.201603503626296,-3.6285998565469435,1.4335015458486673
S2_d20_p2_v2.0,S2-底部放量反转,3,447,220,227,49.21700223713646,0.7497179757731949,5.221281356820133,-3.5839557855938837,1.45684870829257
S2_d20_p2_v2.5,S2-底部放量反转,3,324,155,169,47.839506172839506,0.7612217457670201,5.516934772810217,-3.6005268885033668,1.5322576233011953
S2_d20_p3_v1.3,S2-底部放量反转,3,630,310,320,49.2063492063492,0.9482702389398716,5.634417054668914,-3.5914344887976406,1.5688486236471026
S2_d20_p3_v1.5,S2-底部放量反转,3,544,269,275,49.44852941176471,0.8553729897459076,5.474242339575596,-3.6627210288147736,1.494583479470457
S2_d20_p3_v1.8,S2-底部放量反转,3,453,231,222,50.993377483443716,0.8631548275312253,5.231891958640262,-3.6826932683525055,1.4206700307084787
S2_d20_p3_v2.0,S2-底部放量反转,3,390,195,195,50.0,0.8100685161316249,5.247729359531417,-3.6275923272681645,1.446614968304151
S2_d20_p3_v2.5,S2-底部放量反转,3,284,140,144,49.29577464788733,0.8253719565153671,5.433439765129542,-3.654693968526191,1.4867017079738296
S2_d20_p4_v1.3,S2-底部放量反转,3,537,270,267,50.27932960893855,1.1308008906118068,5.900887852466195,-3.6928825539600476,1.5979083456467909
S2_d20_p4_v1.5,S2-底部放量反转,3,476,240,236,50.42016806722689,0.986062110460691,5.62651699277912,-3.7330445495241578,1.5072193535692786
S2_d20_p4_v1.8,S2-底部放量反转,3,401,206,195,51.3715710723192,0.9307520047641488,5.322041470190837,-3.7082512253789197,1.4351890275845633
S2_d20_p4_v2.0,S2-底部放量反转,3,351,178,173,50.712250712250714,0.8730223774052576,5.271729434788514,-3.652814941752077,1.4431964166955369
S2_d20_p4_v2.5,S2-底部放量反转,3,258,127,131,49.224806201550386,0.8642395768757506,5.548855236316853,-3.677334383040432,1.5089340969120795
S2_d20_p5_v1.3,S2-底部放量反转,3,475,237,238,49.89473684210527,1.110955993030846,5.998313257752105,-3.7558661571327643,1.597051920063954
S2_d20_p5_v1.5,S2-底部放量反转,3,427,214,213,50.11709601873536,0.9959483321489105,5.742243673152928,-3.772630085573439,1.5220797011377565
S2_d20_p5_v1.8,S2-底部放量反转,3,372,187,185,50.26881720430107,0.8817958153922794,5.501538560341346,-3.787890094367044,1.4524018446371139
S2_d20_p5_v2.0,S2-底部放量反转,3,330,164,166,49.696969696969695,0.8430878652010745,5.43903580016866,-3.6974872030801493,1.4710086881809175
S2_d20_p5_v2.5,S2-底部放量反转,3,248,122,126,49.193548387096776,0.8645008336269104,5.609469745556872,-3.7298341445909875,1.5039461617058054
S2_d25_p2_v1.3,S2-底部放量反转,3,1383,631,752,45.62545191612436,0.5248952574467681,5.442346118615024,-3.6013168348366995,1.5112100290564425
S2_d25_p2_v1.5,S2-底部放量反转,3,1176,538,638,45.74829931972789,0.5101045573706646,5.44458006738988,-3.650942189322651,1.4912808215130893
S2_d25_p2_v1.8,S2-底部放量反转,3,959,440,519,45.88112617309697,0.49295187458860723,5.420553313128286,-3.684590770801486,1.4711412068019665
S2_d25_p2_v2.0,S2-底部放量反转,3,832,379,453,45.55288461538461,0.4686066987739933,5.376069871275118,-3.637195823031582,1.478080953803085
S2_d25_p2_v2.5,S2-底部放量反转,3,599,266,333,44.40734557595994,0.43168763653557873,5.531271050106156,-3.6418534685988764,1.5188065905996464
S2_d25_p3_v1.3,S2-底部放量反转,3,1137,520,617,45.73438874230431,0.5419286778846701,5.556123376025526,-3.683972850532252,1.5081879268526068
S2_d25_p3_v1.5,S2-底部放量反转,3,988,454,534,45.95141700404859,0.5056015146504818,5.481695992323228,-3.72501064426979,1.4715920344431122
S2_d25_p3_v1.8,S2-底部放量反转,3,827,384,443,46.43288996372431,0.5099081754819691,5.411150093577986,-3.7385724036351213,1.4473840571648604
S2_d25_p3_v2.0,S2-底部放量反转,3,723,331,392,45.78146611341632,0.4617138145417102,5.365764210319344,-3.6792062900562397,1.4584026519038495
S2_d25_p3_v2.5,S2-底部放量反转,3,529,238,291,44.99054820415879,0.41945183633619,5.457747985228137,-3.7012164916235455,1.4745822076552149
S2_d25_p4_v1.3,S2-底部放量反转,3,961,451,510,46.93028095733611,0.6960889690053235,5.7629276203225,-3.7845859951986864,1.5227366025329154
S2_d25_p4_v1.5,S2-底部放量反转,3,850,400,450,47.05882352941176,0.6340503756573148,5.644907278259516,-3.8200446488779756,1.4777071466736755
S2_d25_p4_v1.8,S2-底部放量反转,3,725,340,385,46.89655172413793,0.5805619961998013,5.550130313365237,-3.8081476864917536,1.4574356800952435
S2_d25_p4_v2.0,S2-底部放量反转,3,644,295,349,45.807453416149066,0.4764577363621262,5.4661618240550975,-3.7412004466448283,1.4610716271450368
S2_d25_p4_v2.5,S2-底部放量反转,3,477,210,267,44.0251572327044,0.3783683339393478,5.619127368409167,-3.743576974070621,1.5010048964744926
S2_d25_p5_v1.3,S2-底部放量反转,3,843,400,443,47.44958481613286,0.7579218431669206,5.860052370143822,-3.848968023177913,1.5224996245371376
S2_d25_p5_v1.5,S2-底部放量反转,3,758,362,396,47.75725593667546,0.734108257853816,5.7548948092425265,-3.855600660334855,1.492606552449008
S2_d25_p5_v1.8,S2-底部放量反转,3,659,312,347,47.344461305007584,0.6511716558930228,5.687922981555905,-3.8775499971525678,1.4668857876062884
S2_d25_p5_v2.0,S2-底部放量反转,3,589,272,317,46.17996604414261,0.5464015602854749,5.5929862709864056,-3.7837909990541236,1.4781435529564255
S2_d25_p5_v2.5,S2-底部放量反转,3,445,201,244,45.1685393258427,0.4641254942445914,5.68646592578861,-3.8378844514125703,1.4816667874655924
S1_a10_v1.2_p0,S1-箱体突破,3,137,52,85,37.95620437956204,0.617385218047925,7.073659314636903,-3.3323354057476844,2.1227332946245756
S1_a10_v1.2_p1,S1-箱体突破,3,137,52,85,37.95620437956204,0.617385218047925,7.073659314636903,-3.3323354057476844,2.1227332946245756
S1_a10_v1.2_p2,S1-箱体突破,3,136,51,85,37.5,0.5589242629058446,7.044357043995061,-3.3323354057476844,2.1139399809049237
S1_a10_v1.5_p0,S1-箱体突破,3,131,48,83,36.6412213740458,0.3274055729379679,6.587273588259268,-3.292759062428566,2.000533128409596
S1_a10_v1.5_p1,S1-箱体突破,3,131,48,83,36.6412213740458,0.3274055729379679,6.587273588259268,-3.292759062428566,2.000533128409596
S1_a10_v1.5_p2,S1-箱体突破,3,130,47,83,36.15384615384615,0.26401580721156076,6.545128874873914,-3.292759062428566,1.9877339188147494
S1_a10_v2.0_p0,S1-箱体突破,3,115,44,71,38.26086956521739,0.46874786665133755,6.489177265722222,-3.2622224651672385,1.9891890681923659
S1_a10_v2.0_p1,S1-箱体突破,3,115,44,71,38.26086956521739,0.46874786665133755,6.489177265722222,-3.2622224651672385,1.9891890681923659
S1_a10_v2.0_p2,S1-箱体突破,3,114,43,71,37.719298245614034,0.39770113638186766,6.440830804055972,-3.2622224651672385,1.9743689686490409
S1_a15_v1.2_p0,S1-箱体突破,3,424,179,245,42.21698113207547,0.6600370966137602,6.931431396784928,-3.9219203716745663,1.767356483534461
S1_a15_v1.2_p1,S1-箱体突破,3,417,175,242,41.96642685851319,0.6268828559121297,6.966697986522326,-3.957694201347312,1.7602921378186982
S1_a15_v1.2_p2,S1-箱体突破,3,407,170,237,41.76904176904177,0.6396575955524462,7.028421503500875,-3.94300005993799,1.7825060605277818
S1_a15_v1.5_p0,S1-箱体突破,3,394,166,228,42.13197969543147,0.5434108786428274,6.654102656082824,-3.9056015558091017,1.7037331025705027
S1_a15_v1.5_p1,S1-箱体突破,3,387,162,225,41.86046511627907,0.505577023608263,6.685351657571935,-3.9438607128455825,1.6951287442269498
S1_a15_v1.5_p2,S1-箱体突破,3,378,158,220,41.7989417989418,0.5154560613020372,6.702152335706835,-3.9277167175886825,1.7063736561483598
S1_a15_v2.0_p0,S1-箱体突破,3,323,139,184,43.034055727554176,0.5147211891540804,6.455207487144644,-3.972928785958355,1.6247981866575318
S1_a15_v2.0_p1,S1-箱体突破,3,318,136,182,42.76729559748428,0.46516418907786844,6.451299500411318,-4.007991867742731,1.6096089296819456
S1_a15_v2.0_p2,S1-箱体突破,3,310,132,178,42.58064516129032,0.4704007867112364,6.464316913416407,-3.9745257791600133,1.626437283992807
S1_a20_v1.2_p0,S1-箱体突破,3,819,353,466,43.101343101343105,0.5549076086544211,6.741255920002502,-4.131317614319558,1.6317447723304155
S1_a20_v1.2_p1,S1-箱体突破,3,795,342,453,43.0188679245283,0.5508150946438453,6.797603039290539,-4.165302956281477,1.6319588540467214
S1_a20_v1.2_p2,S1-箱体突破,3,769,326,443,42.392717815344604,0.5340337268487508,6.934262705285113,-4.175841322745508,1.6605666186391428
S1_a20_v1.5_p0,S1-箱体突破,3,752,327,425,43.484042553191486,0.5813580736500704,6.650800338061114,-4.088542209790898,1.626692350670695
S1_a20_v1.5_p1,S1-箱体突破,3,728,316,412,43.40659340659341,0.5777609067839821,6.708634842476153,-4.124559878843996,1.6265092614818344
S1_a20_v1.5_p2,S1-箱体突破,3,703,301,402,42.81650071123755,0.5599394998646604,6.830470449399774,-4.135159544438998,1.6518033647783812
S1_a20_v2.0_p0,S1-箱体突破,3,602,259,343,43.02325581395349,0.43921849925918344,6.560490012494045,-4.182966112775303,1.5683822999324535
S1_a20_v2.0_p1,S1-箱体突破,3,580,249,331,42.931034482758626,0.4275018127358362,6.610203922242439,-4.223533913146774,1.565088397104277
S1_a20_v2.0_p2,S1-箱体突破,3,557,235,322,42.190305206463194,0.4027735124123242,6.751625913736381,-4.230705724578834,1.5958628071226828
A_g2-5_p5_v1.3,A-竞价追涨,3,254,112,142,44.09448818897638,0.13989447464039817,8.111768475490537,-6.14778079363577,1.3194628676233713
A_g2-5_p5_v1.5,A-竞价追涨,3,232,100,132,43.103448275862064,0.09038167141698558,8.226907184992307,-6.0736528085643195,1.3545237840055218
A_g2-5_p5_v2.0,A-竞价追涨,3,184,70,114,38.04347826086957,-0.7342647198146964,7.817881158262296,-5.9855823642479375,1.3061187170288948
A_g2-5_p7_v1.3,A-竞价追涨,3,177,79,98,44.632768361581924,0.2299866599782818,8.860903753777194,-6.7275893646147225,1.3170993759492993
A_g2-5_p7_v1.5,A-竞价追涨,3,161,71,90,44.099378881987576,0.23520525301264794,9.03499602876036,-6.706851914521664,1.3471291962176477
A_g2-5_p7_v2.0,A-竞价追涨,3,126,50,76,39.682539682539684,-0.5828124120118287,8.618699523948607,-6.636438685670015,1.298693460780232
A_g3-7_p5_v1.3,A-竞价追涨,3,314,142,172,45.22292993630573,0.5543387752917529,8.946077544178129,-6.373724626928396,1.4035870809952757
A_g3-7_p5_v1.5,A-竞价追涨,3,285,128,157,44.91228070175438,0.443484541937506,8.735435539238997,-6.316832194715939,1.3828823166374804
A_g3-7_p5_v2.0,A-竞价追涨,3,223,96,127,43.04932735426009,-0.08950868242986842,8.036503244530882,-6.232005887061617,1.289553217723304
A_g3-7_p7_v1.3,A-竞价追涨,3,245,111,134,45.30612244897959,0.8608636791222831,9.877543721250674,-6.608177251297505,1.4947455774300296
A_g3-7_p7_v1.5,A-竞价追涨,3,222,100,122,45.04504504504504,0.6988903515821691,9.592128182001973,-6.590648853679966,1.455414845329849
A_g3-7_p7_v2.0,A-竞价追涨,3,173,75,98,43.35260115606936,0.1038040957745759,8.789034855552428,-6.543056179565615,1.3432614078725396
B_r15_d5_pb30,B-龙头回调,3,3070,1334,1736,43.4527687296417,0.649789208222041,6.4369034820865405,-3.797221414666929,1.6951614823469938
B_r15_d5_pb40,B-龙头回调,3,4299,1863,2436,43.33565945568737,0.5584776984577261,6.184194920700927,-3.7439488963859007,1.6517840098380185
B_r15_d5_pb50,B-龙头回调,3,5235,2256,2979,43.0945558739255,0.4840742648707496,6.030630394657624,-3.716338836438138,1.6227342715707753
B_r15_d8_pb30,B-龙头回调,3,3625,1600,2025,44.13793103448276,0.7362594345704296,6.479794631751925,-3.8018424496223653,1.704382734848878
B_r15_d8_pb40,B-龙头回调,3,5213,2285,2928,43.83272587761366,0.6227474205291793,6.211507040990058,-3.738699209509457,1.6614086057500865
B_r15_d8_pb50,B-龙头回调,3,6591,2862,3729,43.4228493400091,0.5273775070261565,6.024678801822123,-3.691790180210643,1.6319125702529422
B_r20_d5_pb30,B-龙头回调,3,2385,1015,1370,42.55765199161425,0.5613616363581068,6.711687543409984,-3.9952666816401847,1.6799097727950971
B_r20_d5_pb40,B-龙头回调,3,3323,1418,1905,42.672284080650016,0.49193446379001227,6.4200302801969285,-3.920684889314986,1.6374767321121342
B_r20_d5_pb50,B-龙头回调,3,4028,1705,2323,42.32869910625621,0.4111705494435633,6.290660246459161,-3.904167346988459,1.6112680854501693
B_r20_d8_pb30,B-龙头回调,3,2774,1205,1569,43.439077144917086,0.6641946037497264,6.7708060341762994,-4.025714111141308,1.6818894355756289
B_r20_d8_pb40,B-龙头回调,3,3974,1716,2258,43.1806743834927,0.553047450344467,6.461521610980816,-3.937183576959335,1.6411532469032122
B_r20_d8_pb50,B-龙头回调,3,5009,2138,2871,42.68317029347175,0.45836623430446227,6.3009583463517895,-3.8925435307798995,1.618725210528178
B_r25_d5_pb30,B-龙头回调,3,1700,712,988,41.88235294117647,0.475031621539986,7.004691308362386,-4.23055309204053,1.6557388965384194
B_r25_d5_pb40,B-龙头回调,3,2350,993,1357,42.255319148936174,0.48146696791751714,6.798597307625428,-4.141164150232779,1.6417116204493543
B_r25_d5_pb50,B-龙头回调,3,2842,1193,1649,41.977480647431385,0.38867739048223804,6.645554813161229,-4.137978015979881,1.605990845649176
B_r25_d8_pb30,B-龙头回调,3,1950,839,1111,43.02564102564103,0.5984297686807314,7.051247336126879,-4.274580077482469,1.6495766153197766
B_r25_d8_pb40,B-龙头回调,3,2773,1188,1585,42.8416877028489,0.5504760571075555,6.839332151166097,-4.1631902140227535,1.6428103928879763
B_r25_d8_pb50,B-龙头回调,3,3493,1478,2015,42.31319782421987,0.4442126537683226,6.661620620319443,-4.116248375791248,1.6183718794760313
C_vy1.5_va2_p3,C-追涨突破,3,1257,562,695,44.709626093874306,0.5474498934611884,7.095325179424864,-4.747378755044688,1.494577438525457
C_vy1.5_va2_p5,C-追涨突破,3,1093,493,600,45.10521500457457,0.6157686418580959,7.1562586810836555,-4.758334007038903,1.5039420668026988
C_vy1.5_va3_p3,C-追涨突破,3,695,311,384,44.74820143884892,0.4934102846340587,7.209573831042884,-4.945982587587673,1.4576625985574372
C_vy1.5_va3_p5,C-追涨突破,3,600,270,330,45.0,0.5484515819618813,7.34548277764916,-5.012755759964075,1.4653582040274395
C_vy2.0_va2_p3,C-追涨突破,3,855,383,472,44.7953216374269,0.5894203673045186,7.286490347003233,-4.844854637408631,1.5039646991143907
C_vy2.0_va2_p5,C-追涨突破,3,756,345,411,45.63492063492063,0.716667433962124,7.282258070433332,-4.794594779134146,1.5188474534126182
C_vy2.0_va3_p3,C-追涨突破,3,524,241,283,45.99236641221374,0.6691659151686566,7.496625762123831,-5.145031339658893,1.4570612435998969
C_vy2.0_va3_p5,C-追涨突破,3,463,217,246,46.868250539956804,0.7944002611907479,7.502985241756752,-5.123335270446746,1.464472818134056
D_l2_r1_b5,D-断板反包,3,123,53,70,43.08943089430895,0.10546383914075641,9.230745403865914,-6.8036779170082955,1.356728745314394
D_l2_r1_b8,D-断板反包,3,130,55,75,42.30769230769231,-0.004081012827867819,9.057064691170256,-6.648921195759829,1.362185597408818
D_l2_r2_b5,D-断板反包,3,111,50,61,45.04504504504504,0.47092771133770783,9.690802773960007,-7.086346930155986,1.3675315179279108
D_l2_r2_b8,D-断板反包,3,118,52,66,44.06779661016949,0.3285626447165227,9.489407505912903,-6.8890727004685095,1.37745788417468
D_l3_r1_b5,D-断板反包,3,32,10,22,31.25,-1.544528682585625,7.859477757000573,-5.819077064215714,1.350639915964038
D_l3_r1_b8,D-断板反包,3,36,12,24,33.33333333333333,-1.277167221330033,7.291985764956361,-5.56174371447323,1.3110970478521964
D_l3_r2_b5,D-断板反包,3,28,10,18,35.714285714285715,-1.1871410185056608,7.859477757000573,-6.2130403382313455,1.264997059271937
D_l3_r2_b8,D-断板反包,3,32,12,20,37.5,-0.9310328326031152,7.291985764956361,-5.8648439911388,1.2433384035404575
N36_cd1_p2_v1.2_d20,N36-连续下跌反弹,3,770,383,387,49.74025974025974,0.7690784252535996,5.178051762650513,-3.5943241282942524,1.4406190365218525
N36_cd1_p2_v1.2_d25,N36-连续下跌反弹,3,1361,626,735,45.99559147685525,0.4703164923414846,5.267287351388253,-3.61526685155413,1.4569567248193458
N36_cd1_p2_v1.5_d20,N36-连续下跌反弹,3,604,298,306,49.337748344370866,0.7275601594083498,5.188305952305226,-3.616564828445474,1.4345950365654974
N36_cd1_p2_v1.5_d25,N36-连续下跌反弹,3,1073,495,578,46.13233923578751,0.49896410448555484,5.360673084023797,-3.6646101945999616,1.462822182813084
N36_cd1_p2_v1.8_d20,N36-连续下跌反弹,3,480,241,239,50.208333333333336,0.7091942773988428,5.024401254039336,-3.6421232178746292,1.3795253354913508
N36_cd1_p2_v1.8_d25,N36-连续下跌反弹,3,867,401,466,46.251441753171854,0.46970665596667827,5.327415989131119,-3.7104251951040097,1.4357966294970088
N36_cd1_p2_v2.0_d20,N36-连续下跌反弹,3,414,205,209,49.51690821256038,0.6657102252718036,4.997513453578788,-3.5831876780915057,1.3947116094796874
N36_cd1_p2_v2.0_d25,N36-连续下跌反弹,3,750,344,406,45.86666666666667,0.4352500824938399,5.2543863842876535,-3.6479590007994416,1.4403633327940821
N36_cd1_p3_v1.2_d20,N36-连续下跌反弹,3,629,319,310,50.71542130365659,0.9378339201259333,5.3794044995775385,-3.632685482600073,1.48083408964083
N36_cd1_p3_v1.2_d25,N36-连续下跌反弹,3,1122,524,598,46.702317290552585,0.5340343828518118,5.3671312957833495,-3.7009869923590966,1.4501891811195513
N36_cd1_p3_v1.5_d20,N36-连续下跌反弹,3,511,257,254,50.293542074364,0.8676915670006681,5.346498884667025,-3.6640150496932495,1.4591913002962782
N36_cd1_p3_v1.5_d25,N36-连续下跌反弹,3,916,429,487,46.83406113537118,0.5499601653524491,5.403409688908744,-3.7254604621745533,1.450400492441348
N36_cd1_p3_v1.8_d20,N36-连续下跌反弹,3,422,219,203,51.8957345971564,0.8648994032366901,5.068703499815026,-3.6702390063724537,1.3810281812749763
N36_cd1_p3_v1.8_d25,N36-连续下跌反弹,3,763,361,402,47.313237221494106,0.5453576824087428,5.316303219302495,-3.738998881816742,1.4218520484604575
N36_cd1_p3_v2.0_d20,N36-连续下跌反弹,3,363,184,179,50.688705234159784,0.7709041580568685,5.030383362317675,-3.607554912244738,1.394402437297235
N36_cd1_p3_v2.0_d25,N36-连续下跌反弹,3,665,310,355,46.616541353383454,0.476120305243717,5.2278388939492055,-3.673267758132907,1.4232120384838143
N36_cd1_p4_v1.2_d20,N36-连续下跌反弹,3,532,275,257,51.691729323308266,1.143706903806353,5.70669515727845,-3.738868075589863,1.5263162652183528
N36_cd1_p4_v1.2_d25,N36-连续下跌反弹,3,941,451,490,47.92773645058448,0.7015550847726552,5.5912628204690105,-3.798971831143784,1.4717831742347003
N36_cd1_p4_v1.5_d20,N36-连续下跌反弹,3,447,229,218,51.23042505592841,1.0084126843070658,5.527544453874477,-3.7387486699632926,1.4784477219028331
N36_cd1_p4_v1.5_d25,N36-连续下跌反弹,3,788,378,410,47.96954314720812,0.685009925395411,5.581478869152734,-3.829295588605245,1.4575732638037724
N36_cd1_p4_v1.8_d20,N36-连续下跌反弹,3,374,195,179,52.139037433155075,0.9372657384894754,5.188636638613224,-3.694115968349244,1.4045678812113263
N36_cd1_p4_v1.8_d25,N36-连续下跌反弹,3,668,320,348,47.90419161676647,0.631975950852716,5.471285806210169,-3.817964146027702,1.4330375029589058
N36_cd1_p4_v2.0_d20,N36-连续下跌反弹,3,328,168,160,51.21951219512195,0.8343590351919423,5.0869983964693875,-3.630912294149371,1.4010248621720398
N36_cd1_p4_v2.0_d25,N36-连续下跌反弹,3,593,277,316,46.711635750421586,0.49996346485851706,5.34131107152933,-3.743876051115585,1.426679462301576
N36_cd1_p5_v1.2_d20,N36-连续下跌反弹,3,461,235,226,50.97613882863341,1.10343878289747,5.794654310336946,-3.774595062006416,1.5351724397309923
N36_cd1_p5_v1.2_d25,N36-连续下跌反弹,3,811,393,418,48.45869297163995,0.7537392057301917,5.66451906975681,-3.8633337286297644,1.4662256661336595
